moscot driver genes epsilon cells;Epsilon_pull_corr;Epsilon_pull_pval;Epsilon_pull_qval;Epsilon_pull_ci_low;Epsilon_pull_ci_high
Mtx2;0.00462353555265498;0.739260565951128;0.91542842347234;-0.0225995574534366;0.0318397771622733
Mab21l3;0.00462187875036829;0.73935060321689;0.91542842347234;-0.0226012134448537;0.0318381220041483
Mturn;0.00461943920336222;0.739483184463692;0.91542842347234;-0.0226036517976285;0.031835684877805
Mtfr1;0.00461720897483604;0.73960439672127;0.91542842347234;-0.0226058809341077;0.0318334568619602
Fzd4;0.00461557204398127;0.739693367541446;0.91542842347234;-0.0226075170632556;0.031831821554985
Fbxo30;0.00461293207480521;0.739836863053662;0.91542842347234;-0.0226101557391673;0.0318291842044227
Ccdc154;0.00460299465543104;0.740377092571197;0.91542842347234;-0.0226200882870115;0.0318192566386828
Rps6kb1;0.00460044919645408;0.740515492370479;0.91542842347234;-0.0226226324972869;0.0318167137028395
Kidins220;0.0045967024294974;0.740719224065254;0.91542842347234;-0.0226263774255862;0.0318129706491471
Mbip;0.0045912912402441;0.741013491353177;0.91542842347234;-0.022631785958049;0.03180756482135
Stxbp4;0.00458375686235147;0.741423283385283;0.91542842347234;-0.022639316634052;0.0318000379059366
Prmt9;0.00458218600468097;0.741508730994329;0.91542842347234;-0.0226408867195189;0.0317984686037446
2810032G03Rik;0.00457444782731416;0.741929699609259;0.91542842347234;-0.0226486210909854;0.0317907380868373
Aebp2;0.0045705123194609;0.742143826842767;0.91542842347234;-0.0226525546619712;0.0317868064737167
Gadd45b;0.00456587641950581;0.74239608733716;0.91542842347234;-0.0226571882792784;0.0317821751605493
mt-Nd3;0.00455974806320082;0.742729601647776;0.91542842347234;-0.0226633136162772;0.0317760528658838
Trmt61b;0.00455753622232394;0.742849985194796;0.91542842347234;-0.0226655243669268;0.0317738432122669
Ppt2;0.00455508120757703;0.742983611292277;0.91542842347234;-0.0226679781712731;0.0317713906249398
Tmem129;0.00454962327305673;0.743280713607876;0.91542842347234;-0.0226734334136825;0.0317659380858312
Ss18l2;0.0045477680180138;0.7433817130029;0.91542842347234;-0.0226752877532568;0.0317640846644217
Elob;0.00454210002004556;0.743690304043435;0.91542842347234;-0.0226809529532127;0.0317584222672359
Kpna7;0.00453904365101875;0.743856723461745;0.91542842347234;-0.0226840078127346;0.0317553689176082
Zfp784;0.00453672113227275;0.743983192699952;0.91542842347234;-0.0226863291840758;0.0317530486929481
Zranb1;0.0045328600471654;0.744193457513056;0.91542842347234;-0.0226901883610236;0.0317491914210083
Ip6k1;0.00453096723514249;0.744296542175914;0.91542842347234;-0.0226920802373169;0.0317473004780107
BC035044;0.00452709730567656;0.744507317121197;0.91542842347234;-0.0226959482530397;0.0317434343692351
Chl1;0.00452446787587442;0.744650539412171;0.91542842347234;-0.0226985763820809;0.0317408075349425
Bcl11a;0.00452123555914171;0.744826612417509;0.91542842347234;-0.0227018070992932;0.0317375784083136
Tmem116;0.00451633807024103;0.745093417235682;0.91542842347234;-0.0227067021635752;0.0317326857518599
Catsperg1;0.00450794712835392;0.745550609014378;0.91542842347234;-0.0227150889482923;0.0317243030864455
Derl3;0.00449692271904485;0.746151424973878;0.91542842347234;-0.0227261078898943;0.031713289545331
Ppp1r13l;0.00449503537579145;0.746254298204782;0.91542842347234;-0.0227279942964308;0.0317114040620148
Gm10353;0.0044894859847738;0.746556804492259;0.91542842347234;-0.0227335409320792;0.0317058601386835
Hectd2os;0.00448787922964438;0.746644398605984;0.91542842347234;-0.0227351468891139;0.0317042549663401
Gm49694;0.00447942336878768;0.747105433533875;0.91542842347234;-0.0227435985475267;0.0316958074328883
Gm20683;0.00447724359747021;0.747224294853727;0.91542842347234;-0.0227457772348976;0.0316936298075981
Acox3;0.00447322776503321;0.747443290961668;0.91542842347234;-0.0227497910696832;0.0316896179281498
Ift43;0.00446529142335586;0.747876144819952;0.91542842347234;-0.0227577234608947;0.0316816893960391
Edn1;0.00446348543495377;0.747974655847383;0.91542842347234;-0.0227595285498527;0.0316798851842982
Retreg2;0.00446237876568462;0.748035023232797;0.91542842347234;-0.022760634667875;0.0316787796036397
Pot1a;0.00446231470520802;0.748038517696699;0.91542842347234;-0.0227606986964402;0.0316787156061761
Kptn;0.00446124009596906;0.74809713781334;0.91542842347234;-0.0227617727703343;0.0316776420539434
Gm47806;0.00444300191266955;0.749092255578386;0.91542842347234;-0.0227800018582187;0.0316594218004928
Zfp846;0.00443854828654588;0.749335319320917;0.91542842347234;-0.0227844532605611;0.0316549725499545
Manea;0.0044332735057325;0.749623231085216;0.91542842347234;-0.0227897254061786;0.0316497029500968
Nek8;0.00443249013620094;0.749665992482677;0.91542842347234;-0.0227905083842222;0.0316489203498715
Gm48747;0.00442576607638631;0.750033066966448;0.91542842347234;-0.0227972290823223;0.0316422028920324
Grsf1;0.00441804339573651;0.750454727175908;0.91542842347234;-0.0228049478989584;0.031634487790814
Mcts2;0.00441229729421378;0.750768514057851;0.91542842347234;-0.0228106911233353;0.0316287473267032
P2rx6;0.0044101433767812;0.750886147216739;0.91542842347234;-0.0228128439618112;0.0316265955219832
Sfrp5;0.00440666370341597;0.751076196891821;0.91542842347234;-0.0228163218915785;0.0316231192611915
Gpn2;0.00440132888458176;0.751367598547076;0.91542842347234;-0.0228216540359573;0.0316177896730244
Kcnn1;0.0044003949033591;0.751418618673397;0.91542842347234;-0.0228225875487965;0.0316168566073896
Cep57;0.0043947631176177;0.75172628643818;0.91542842347234;-0.0228282165092401;0.0316112303415191
Mlf2;0.00439176882312384;0.751889882571666;0.91542842347234;-0.0228312093008835;0.0316082389811148
Gm14320;0.00439162918728906;0.751897511980613;0.91542842347234;-0.0228313488666225;0.0316080994820963
0610010F05Rik;0.00439075030031653;0.7519455330765;0.91542842347234;-0.0228322273123782;0.0316072214562402
Gm36543;0.00438658567557353;0.752173095116478;0.91542842347234;-0.0228363898458344;0.0316030609113444
Unk;0.00438035675656317;0.752513493825246;0.91542842347234;-0.0228426156352009;0.0315968380926931
Zfp551;0.00437596938068513;0.752753284549451;0.91542842347234;-0.0228470008054285;0.0315924550123726
Zfp536;0.00437471995681291;0.752821575803575;0.91542842347234;-0.0228482496009905;0.031591206811585
Gstm7;0.00437360525612845;0.752882504963511;0.91542842347234;-0.0228493637410426;0.0315900932020304
Ccdc34os;0.0043665009706937;0.753270858926427;0.91542842347234;-0.0228564644518287;0.0315829958690705
Gm15893;0.00436581515512849;0.753308352165174;0.91542842347234;-0.0228571499221682;0.0315823107245205
Zfp949;0.00436127613868178;0.753556512877648;0.91542842347234;-0.02286168665312;0.0315777761484903
Gm16008;0.00436119830069962;0.753560768719654;0.91542842347234;-0.0228617644518992;0.0315776983866454
Ifit3;0.00435888138727636;0.753687450885413;0.91542842347234;-0.0228640801982634;0.0315753837393641
Fbxo2;0.00435607420854963;0.753840948227871;0.91542842347234;-0.0228668859625868;0.0315725793059102
Micu2;0.00435417534052313;0.753944784392773;0.91542842347234;-0.0228687838736212;0.0315706822946335
Nudt3;0.00435193740503961;0.754067167557822;0.91542842347234;-0.0228710206809773;0.0315684465471948
Trappc5;0.00434594324754297;0.754394992924255;0.91542842347234;-0.0228770118155192;0.0315624582488851
Gm16068;0.00433952981489415;0.754745797780601;0.91542842347234;-0.0228834220116005;0.0315560510830939
Sbf1;0.00433738561058146;0.754863093728619;0.91542842347234;-0.0228855651333316;0.0315539089734822
Gnmt;0.00433718595627531;0.754874015849108;0.91542842347234;-0.0228857646868221;0.0315537095142082
Fsbp;0.00433528348531083;0.754978093282382;0.91542842347234;-0.0228876661970229;0.0315518089015622
R3hdm1;0.00433330759352833;0.755086192015435;0.91542842347234;-0.0228896410907551;0.0315498349396067
Zbtb32;0.00433280668831336;0.755113596716945;0.91542842347234;-0.0228901417429222;0.0315493345235854
Asna1;0.00433277625130674;0.755115261946274;0.91542842347234;-0.0228901721645521;0.0315493041163037
Tmem192;0.00432996519406445;0.755269061702739;0.91542842347234;-0.0228929818014431;0.0315464958041363
Fsip1;0.00432012789213507;0.755807360651464;0.91542842347234;-0.0229028141294638;0.0315366681052199
Zfp791;0.00431973430302355;0.75582890038658;0.91542842347234;-0.0229032075194603;0.0315362749002142
Pcif1;0.00431827823379399;0.75590858753647;0.91542842347234;-0.0229046628519977;0.0315348202518973
Pex3;0.00431685830431634;0.755986299344799;0.91542842347234;-0.0229060820629568;0.0315334017079541
Ubr4;0.00431573949043925;0.756047533032115;0.91542842347234;-0.0229072003106098;0.0315322839857125
Pak1ip1;0.00431468091010172;0.756105471493923;0.915440641776384;-0.0229082583551443;0.0315312264381776
Otc;0.00431152678781372;0.756278111764474;0.915440641776384;-0.022911410880604;0.0315280753928436
Slc39a7;0.00431010438921398;0.756355970454953;0.915440641776384;-0.022912832558913;0.0315266543816653
Btbd9;0.00431004811180544;0.75635905099628;0.915440641776384;-0.0229128888078209;0.0315265981591481
Ttc39c;0.00430676806422489;0.756538602589585;0.915469543601904;-0.0229161671939832;0.0315233213105284
Pus3;0.00430002139773617;0.756907960090459;0.915602564201694;-0.0229229104412921;0.0315165812220812
6430548M08Rik;0.0042997685555734;0.756921803435703;0.915602564201694;-0.0229231631552674;0.031516328626393
Gm36975;0.00429772711297758;0.757033577185476;0.915682671610085;-0.0229252035627532;0.0315142891737004
Melk;0.00429100789871389;0.757401505723982;0.915772056582266;-0.0229319193684489;0.0315075765074136
Myo9a;0.00428852973659734;0.757537217991375;0.915772056582266;-0.0229343962728066;0.0315051007596841
Farsb;0.00428757703546045;0.757589393011891;0.915772056582266;-0.0229353484903236;0.0315041489866419
Gm14963;0.00428357525396564;0.757808564070853;0.91584200922872;-0.0229393482398533;0.0315001511030311
Fbn1;0.00428232318534591;0.757877141829343;0.91584200922872;-0.0229405996725373;0.0314989002537939
Gm10851;0.00427989981020809;0.758009879290181;0.915886231448898;-0.022943021816581;0.0314964792385252
2610037D02Rik;0.00427399650035299;0.758333255832451;0.915886231448898;-0.0229489221261695;0.0314905816759436
Rpl7;0.00427102423235476;0.758496089265438;0.915886231448898;-0.0229518928828404;0.031487612300933
Ppan;0.00426959292656596;0.758574506080589;0.915886231448898;-0.0229533234606729;0.0314861823881009
Vmp1;0.00426903129603306;0.758605276757772;0.915886231448898;-0.0229538848055323;0.0314856213041203
Gm26981;0.00426855947133423;0.758631127438153;0.915886231448898;-0.0229543563902241;0.0314851499385657
Nfatc4;0.00426669985877518;0.758733015891661;0.915886231448898;-0.0229562150567206;0.0314832921355235
Pcdhb15;0.00426442354646892;0.758857741087777;0.915886231448898;-0.0229584902107156;0.0314810180379525
Ttll4;0.004260836026504;0.759054323563808;0.915886231448898;-0.0229620759045832;0.0314774340078888
Gm27017;0.0042582293201848;0.759197170940396;0.915886231448898;-0.0229646812836135;0.0314748298369066
Cd3e;0.00425456655706831;0.759397904055316;0.916007204201609;-0.0229683421810908;0.0314711706356457
Arid5a;0.0042459126544457;0.759872234627892;0.916196856627897;-0.0229769916729222;0.0314625251456164
Mdc1;0.00424453505503939;0.759947750805267;0.916196856627897;-0.0229783685698065;0.0314611488850201
Rhpn2;0.00424238830177993;0.760065434422229;0.916196856627897;-0.0229805142280995;0.0314590042178615
Gm47819;0.00424152638012488;0.760112685968815;0.916196856627897;-0.0229813757100549;0.0314581431337057
Gm36283;0.00423470981916407;0.760486409270229;0.916220681143439;-0.0229881887921993;0.0314513331947364
Ramac;0.00423381684780166;0.760535371267505;0.916224759908351;-0.0229890813076484;0.0314504410906695
A930012L18Rik;0.00422382854936703;0.761083099199471;0.916394572456778;-0.022999064503525;0.0314404624903818
Gm48754;0.00422252120722753;0.761154798735004;0.916394572456778;-0.0230003711774023;0.0314391564172058
Gm10643;0.00421736035870324;0.761437858999067;0.916488161864342;-0.0230055293869942;0.0314340005771191
Tusc2;0.00419750176771007;0.762527352844448;0.916866282327408;-0.0230253778100374;0.0314141612447402
Fgf21;0.00419304785802459;0.762771770563259;0.917050469686813;-0.0230298294362959;0.0314097116514566
Dnajc18;0.00418286566855173;0.763330628541711;0.917176681537981;-0.0230400064015169;0.0313995393257609
Rab11fip4;0.00418285979516699;0.763330950942953;0.917176681537981;-0.0230400122718865;0.0313995334580643
Btbd3;0.00418282268389432;0.763332988052129;0.917176681537981;-0.0230400493641079;0.031399496382732
Adam7;0.00418140067342606;0.763411046177155;0.917215650328673;-0.0230414706445223;0.0313980757493539
Asb6;0.0041773317953267;0.763634411536503;0.917418401694103;-0.0230455374330699;0.0313940108109919
Twf2;0.00417497855387751;0.763763604188264;0.917474737675331;-0.0230478894656126;0.0313916598476845
Setd1a;0.00417343556057748;0.763848317890523;0.9174833721579;-0.023049431666083;0.0313901183479723
Mrps21;0.0041720112785565;0.763926516592457;0.9174833721579;-0.0230508552161563;0.031388695444514
Rassf1;0.00417144331819111;0.763957700528552;0.9174833721579;-0.0230514228846124;0.0313881280338468
Rap1a;0.00416986014568314;0.764044626836562;0.9174833721579;-0.0230530052433393;0.0313865463935133
Rnf152;0.004167292873239;0.764185592850683;0.917516567953295;-0.0230555711958663;0.0313839816053534
Mill2;0.00416686307504802;0.764209193344773;0.917516567953295;-0.0230560007730492;0.0313835522230322
E430018J23Rik;0.00416229817903209;0.764459868218143;0.917663448217352;-0.0230605633211128;0.0313789917433581
Uri1;0.00416162601320711;0.76449678134796;0.917663448217352;-0.0230612351411138;0.0313783202277292
Ccnyl1;0.00416009021377046;0.76458112439399;0.917663448217352;-0.0230627701503016;0.031376785913802
Stt3a;0.00415985027443729;0.764594301636401;0.917663448217352;-0.0230630099661619;0.0313765462065397
Ssbp2;0.00415663497653769;0.764770889343953;0.917663448217352;-0.0230662236091655;0.0313733340181952
Leprot;0.00415549209884749;0.764833660393063;0.917663448217352;-0.0230673658984873;0.031372192245661
Gfod1;0.00415141747267837;0.765057466423717;0.917871493846739;-0.0230714384264072;0.0313681215590533
Nars;0.00413659129724837;0.765871985642706;0.918325767780143;-0.0230862569593991;0.0313533097107246
Nup205;0.00413219294729483;0.766113671650733;0.918440171806117;-0.0230906530398376;0.031348915608766
Ogfod2;0.00413080087401456;0.766190169767874;0.918440171806117;-0.0230920443945994;0.0313475248797526
Mag;0.00412140757471921;0.766706415995908;0.918559828544396;-0.0231014328427874;0.0313381406484183
Cdh17;0.00410992223584741;0.767337779277806;0.918769691778516;-0.0231129122436071;0.0313266663905688
Rnf31;0.00410964898141023;0.767352802294134;0.918769691778516;-0.0231131853566812;0.0313263933996793
Selenow;0.00410884658219256;0.767396917202883;0.918769691778516;-0.023113987340769;0.0313255917743341
Fam227a;0.00410490353143132;0.767613712164019;0.918798855611911;-0.0231179283510417;0.0313216525259322
Cyp21a1;0.0041032156556051;0.767706519715288;0.918798855611911;-0.0231196153531507;0.0313199662774986
Mmp23;0.00410295600071824;0.767720797088469;0.918798855611911;-0.0231198748736153;0.0313197068729484
Calb2;0.00410254987271783;0.767743128584387;0.918798855611911;-0.0231202807913575;0.0313193011364939
Psmb3;0.00409694527839985;0.768051324438239;0.919055700903686;-0.0231258824831812;0.0313137019446212
Pcp4;0.00409277410471877;0.768280720490346;0.919220766814512;-0.023130051495595;0.0313095347905572
Zfp933;0.0040898139480486;0.768443528286372;0.919345784523299;-0.0231330101179044;0.0313065774859146
Stk40;0.00407811468522131;0.769087084355011;0.919747629791124;-0.0231447033118961;0.031294889490334
Usp33;0.00407126224726802;0.76946409892888;0.919939824712808;-0.0231515521917802;0.0312880436483235
Ccdc86;0.00406786471511939;0.769651048104707;0.919939824712808;-0.0231549479588421;0.0312846493855863
Cby1;0.0040612541891576;0.770014830583227;0.919962854118133;-0.0231615550487017;0.0312780452190691
Gm9993;0.00405911154415136;0.770132752895592;0.919962854118133;-0.0231636965794667;0.0312759046348158
Gmps;0.00403967171325795;0.771202883174589;0.920744242811424;-0.023183126289635;0.0312564834893533
Il1rapl1;0.00403486287439664;0.771467668986733;0.920841619145012;-0.0231879326217556;0.0312516792695439
Zfp446;0.00402844464248234;0.771821113171462;0.921018516844808;-0.0231943475060278;0.0312452672005986
Capn9;0.00402777096527495;0.771858214498185;0.921018516844808;-0.0231950208317265;0.0312445941701453
C920021L13Rik;0.00402583919115553;0.771964605704333;0.921051959669666;-0.0231969515977552;0.031242664250461
Gm38033;0.00402171598719711;0.772191702821941;0.921097350800305;-0.0232010726493524;0.0312385450039542
Sec14l1;0.00402129959416201;0.772214637930649;0.921097350800305;-0.023201488824974;0.0312381290105218
Ptges;0.00402007198403982;0.772282256385582;0.921102948686998;-0.0232027157940627;0.0312369025784536
Mrpl48;0.00401547408299215;0.772535530460826;0.921125199722898;-0.0232073112934492;0.0312323090889705
Ndufs7;0.00400848324953789;0.772920664946072;0.921125199722898;-0.0232142984731171;0.0312253249608335
