Differentiable motif activity alpha cells;names;scores;logfoldchanges;pvals;pvals_adj;Motif_ID;direct_TF;TF_name
2396;M05144_2.00;2.4506273;0.0998451;0.014260751722402223;0.016692129400258267;M05144_2.00;;['A1JVI6_MOUSE', 'Lhx2', 'Sebox', 'Meox1', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Phox2b', 'Alx3', 'Hoxa2', 'Lhx1', 'Lhx9', 'Vsx2', 'Barx1', 'Msx2', 'Otp', 'Esx1', 'Rax', 'Lbx1', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Lmx1a', 'Barhl1', 'Lhx6', 'Lhx3', 'Shox2', 'Nkx1-1', 'Uncx', 'Lhx5', 'Pdx1', 'Nobox', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Barhl2', 'Gbx2', 'Vax2', 'Lbx2', 'Arx', 'Gsx2', 'Meox2', 'Alx1', 'Lmx1b', 'En2', 'Prrx2', 'Alx4', 'Hesx1', 'Prrxl1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Gsx1', 'Bsx', 'En1', 'Gbx1', 'Noto', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Lhx8']
2397;M03119_2.00;2.4506273;0.0998451;0.014260751722402223;0.016692129400258267;M03119_2.00;;['Lhx2', 'Hoxa4', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Phox2b', 'Alx3', 'Hoxa2', 'Hoxb1', 'Lhx9', 'Dlx4', 'Vsx2', 'Barx1', 'Msx2', 'Otp', 'Hoxc5', 'Dlx2', 'Rax', 'Tlx1', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Barhl1', 'Lhx3', 'Shox2', 'Nkx1-1', 'Uncx', 'Pdx1', 'Nobox', 'Dlx6', 'Dlx5', 'Hoxa1', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Barhl2', 'Gbx2', 'Vax2', 'Arx', 'Gsx2', 'Alx1', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'En2', 'Prrx2', 'Hmx3', 'Alx4', 'Tlx3', 'Prrxl1', 'Dlx1', 'Hoxd1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Hmx2', 'Gsx1', 'Bsx', 'En1', 'Hmx1', 'Gbx1', 'Noto', 'Tlx2', 'Hoxc4', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Hoxd4']
2398;M04969_2.00;2.4506273;0.0998451;0.014260751722402223;0.016692129400258267;M04969_2.00;;['Hoxb6', 'Hoxa4', 'Meox1', 'Mnx1', 'Hoxc8', 'Hoxc6', 'Evx2', 'Evx1', 'Vax1', 'Hoxa2', 'Hoxb1', 'Hoxb9', 'Barx1', 'Otp', 'Hoxc5', 'Hoxd8', 'Nkx1-1', 'Pdx1', 'Hoxa1', 'Isx', 'Barx2', 'Emx1', 'Gbx2', 'Vax2', 'Gsx2', 'Hoxc9', 'Meox2', 'Hoxa9', 'Hoxa7', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'Hoxb7', 'En2', 'Hmx3', 'Hoxd1', 'Hoxa6', 'Hoxd9', 'Emx2', 'Nkx1-2', 'Hoxb3', 'Hmx2', 'Gsx1', 'Bsx', 'Hoxb8', 'En1', 'Hmx1', 'Gbx1', 'Noto', 'Hoxc4', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Hoxd4']
2399;M05329_2.00;2.4506273;0.0998451;0.014260751722402223;0.016692129400258267;M05329_2.00;;['Hoxa4', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Phox2b', 'Alx3', 'Hoxa2', 'Hoxb1', 'Dlx4', 'Vsx2', 'Barx1', 'Msx2', 'Otp', 'Hoxc5', 'Dlx2', 'Rax', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Lhx3', 'Shox2', 'Nkx1-1', 'Uncx', 'Pdx1', 'Dlx6', 'Dlx5', 'Hoxa1', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Gbx2', 'Vax2', 'Arx', 'Gsx2', 'Alx1', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'En2', 'Prrx2', 'Hmx3', 'Alx4', 'Prrxl1', 'Dlx1', 'Hoxd1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Gsx1', 'Bsx', 'En1', 'Hmx1', 'Gbx1', 'Noto', 'Hoxc4', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Hoxd4']
2400;M05142_2.00;2.4506273;0.0998451;0.014260751722402223;0.016692129400258267;M05142_2.00;;['A1JVI6_MOUSE', 'Lhx2', 'Sebox', 'Meox1', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Phox2b', 'Alx3', 'Hoxa2', 'Lhx1', 'Lhx9', 'Vsx2', 'Barx1', 'Msx2', 'Otp', 'Esx1', 'Rax', 'Lbx1', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Lmx1a', 'Barhl1', 'Lhx6', 'Lhx3', 'Shox2', 'Nkx1-1', 'Uncx', 'Lhx5', 'Pdx1', 'Nobox', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Barhl2', 'Gbx2', 'Vax2', 'Lbx2', 'Arx', 'Gsx2', 'Meox2', 'Alx1', 'Lmx1b', 'En2', 'Prrx2', 'Alx4', 'Hesx1', 'Prrxl1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Gsx1', 'Bsx', 'En1', 'Gbx1', 'Noto', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Lhx8']
2401;M05217_2.00;2.4506273;0.0998451;0.014260751722402223;0.016692129400258267;M05217_2.00;;['Lhx2', 'Sebox', 'Phox2a', 'Phox2b', 'Alx3', 'Lhx9', 'Vsx2', 'Otp', 'Rax', 'Lhx4', 'Mixl1', 'Prrx1', 'Lmx1a', 'Lhx6', 'Lhx3', 'Shox2', 'Uncx', 'Nobox', 'Isx', 'Vsx1', 'Arx', 'Alx1', 'Lmx1b', 'En2', 'Prrx2', 'Alx4', 'Hesx1', 'Prrxl1', 'Prop1', 'En1', 'Lhx8']
2402;M00513_2.00;2.437853;0.11380948;0.014774773971528134;0.017266904520942518;M00513_2.00;Pbx1;['Pbx4', 'Pbx2', 'Pbx3', 'Pbx1']
2403;M03564_2.00;2.4282374;0.103022575;0.015172403258703246;0.017717831688901228;M03564_2.00;;['Tbx21', 'Tbx5', 'Eomes', 'Tbr1']
2404;M03013_2.00;2.4278386;0.11874384;0.015189098493364236;0.01773388436014221;M03013_2.00;;['Foxg1', 'Foxp4', 'Foxf2', 'Foxk2', 'Foxf1', 'Foxc2', 'Foxi1', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
2405;M00186_2.00;2.4181907;0.54809505;0.015597901109814129;0.018204109698121904;M00186_2.00;Rfx4;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
2406;M03566_2.00;2.4134798;0.1139456;0.01580100091552886;0.018437566842450633;M03566_2.00;;['Tbx4', 'Tbx5', 'Tbx15', 'Tbx20', 'Tbx18']
2407;M03382_2.00;2.409211;0.13147603;0.01598705069992143;0.01865104227145053;M03382_2.00;;['Nr3c1', 'Nr3c2', 'Pgr', 'Ar']
2408;M04701_2.00;2.406376;0.08190928;0.016111675894006056;0.018789144624113328;M04701_2.00;;['E2f4', 'E2f3', 'E2f2', 'E2f1', 'E2f5', 'E2f6']
2409;M09550_2.00;2.404662;0.16076624;0.016187433133054104;0.018873831497128225;M09550_2.00;;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
2410;M00826_2.00;2.4006302;0.10392355;0.016366864860059702;0.019075644431860283;M00826_2.00;Sox10;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
2411;M09476_2.00;2.395003;0.11854288;0.016620222288136817;0.019359677869621308;M09476_2.00;Mycn;['Mycn']
2412;M04414_2.00;2.3873386;0.11066382;0.016970849886870965;0.019764270181960104;M04414_2.00;;['Zfp174']
2413;M03962_2.00;2.381097;0.10775423;0.017261160805473828;0.020091282954979278;M03962_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
2414;M05229_2.00;2.3810863;0.105823465;0.01726166595084435;0.020091282954979278;M05229_2.00;;['Otx1', 'Gsc', 'Pitx1', 'Otx2', 'Gsc2', 'Pitx3', 'Pitx2', 'Dmbx1', 'Crx']
2415;M03170_2.00;2.3741872;0.10617702;0.01758763060815175;0.020466720293619317;M03170_2.00;;['Hoxa4', 'Meox1', 'Mnx1', 'Evx2', 'Evx1', 'Nanog', 'Hoxa2', 'Hoxb1', 'Barx1', 'Hoxc5', 'Nkx1-1', 'Pdx1', 'Hoxa1', 'Barx2', 'Emx1', 'Gbx2', 'Lbx2', 'Gsx2', 'Meox2', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'En2', 'Hmx3', 'Hesx1', 'Hoxd1', 'Emx2', 'Nkx1-2', 'Hoxb3', 'Hmx2', 'Gsx1', 'Bsx', 'En1', 'Hmx1', 'Gbx1', 'Tlx2', 'Hoxc4', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Hoxd4']
2416;M00386_2.00;2.3723547;0.105365425;0.017675116847744535;0.020564548795189715;M00386_2.00;Irx2;['Irx2', 'Irx4', 'Irx5', 'Irx6']
2417;M03332_2.00;2.362351;0.12491625;0.01815944430060889;0.021115796214977157;M03332_2.00;;['Irf5']
2418;M03385_2.00;2.3590739;0.07824213;0.018320610831253258;0.02129908245489215;M03385_2.00;;['Rarg', 'Ppard', 'Nr2f6', 'Nr2c1', 'Rxrg', 'Rxra', 'Nr4a1', 'Nr4a2', 'Rorc', 'Nr4a3', 'Nr2f2', 'Rora', 'Rorb', 'Rxrb', 'Nr2f1']
2419;M05005_2.00;2.3563466;0.09314599;0.01845569285140879;0.021451978509542415;M05005_2.00;;['Meox1', 'Dlx3', 'Mnx1', 'Vax1', 'Nanog', 'Hoxa2', 'Lhx1', 'Hoxb1', 'Dlx4', 'Vsx2', 'Barx1', 'Msx2', 'Dlx2', 'Msx3', 'Barhl1', 'Shox2', 'Nkx1-1', 'Uncx', 'Lhx5', 'Pdx1', 'Dlx6', 'Dlx5', 'Hoxa1', 'Isx', 'Barx2', 'Barhl2', 'Gbx2', 'Vax2', 'Arx', 'Gsx2', 'En2', 'Dlx1', 'Hoxd1', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Gsx1', 'Bsx', 'En1', 'Gbx1', 'Hoxb2', 'Hoxd3', 'Hoxa3']
2420;M05303_2.00;2.3532958;0.08889573;0.01860782464035705;0.02162462944678402;M05303_2.00;;['A1JVI6_MOUSE', 'Lhx2', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Phox2b', 'Alx3', 'Hoxa2', 'Lhx1', 'Hoxb1', 'Lhx9', 'Dlx4', 'Vsx2', 'Barx1', 'Msx2', 'Otp', 'Dlx2', 'Esx1', 'Rax', 'Lbx1', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Lmx1a', 'Lhx6', 'Lhx3', 'Shox2', 'Nkx1-1', 'Uncx', 'Lhx5', 'Pdx1', 'Nobox', 'Dlx6', 'Dlx5', 'Hoxa1', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Gbx2', 'Vax2', 'Lbx2', 'Arx', 'Gsx2', 'Alx1', 'Lmx1b', 'En2', 'Prrx2', 'Alx4', 'Hesx1', 'Prrxl1', 'Dlx1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Gsx1', 'Bsx', 'En1', 'Gbx1', 'Noto', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Lhx8']
2421;M03048_2.00;2.3531017;0.12850893;0.018617537875094552;0.02163173739969448;M03048_2.00;;['Foxj2', 'Foxg1', 'Foxp1', 'Foxj3', 'Foxk2', 'Foxp3', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxd2', 'Foxi3', 'Foxk1', 'Foxd3', 'Foxd1']
2422;M03363_2.00;2.3513231;0.09303461;0.01870678277541824;0.0217312326852164;M03363_2.00;;['Nr1i3', 'Vdr', 'Nr1i2', 'Nr1h4', 'Nr1h5']
2423;M05396_2.00;2.3450491;0.107948504;0.019024568911929447;0.022087597960684113;M05396_2.00;;['Hoxb6', 'Hoxa10', 'Hoxc11', 'Hoxc8', 'Hoxc6', 'Hoxd12', 'Hoxb9', 'Hoxc10', 'Hoxd8', 'Hoxc9', 'Hoxa11', 'Hoxa9', 'Hoxd11', 'Hoxa6', 'Hoxd9', 'Hoxc12', 'Hoxd10', 'Hoxb8']
2424;M03801_2.00;2.3435185;0.10980298;0.019102816971015093;0.022174163532847863;M03801_2.00;;['Six2', 'Six4', 'Six5', 'Six1']
2425;M04781_2.00;2.341082;0.09016583;0.01922793287646995;0.02231078300580557;M04781_2.00;;['Etv3', 'Etv1', 'Etv2', 'Elk3', 'Gabpa', 'Elk1', 'Etv5', 'Fli1', 'Etv4', 'Ets2', 'Elk4', 'Elf4', 'Ets1', 'Elf1', 'Elf2', 'Erg', 'Erf', 'Fev', 'XP_911724.4']
2426;M04333_2.00;2.337967;0.0486405;0.01938896935075948;0.022493298934310863;M04333_2.00;;['Fosb', 'Fos', 'Fosl1', 'Fosl2']
2427;M09354_2.00;2.3370075;0.08705238;0.019438798662295878;0.02254131303044329;M09354_2.00;Nfatc4;['Nfatc4', 'Nfatc2', 'Nfatc3', 'Nfatc1']
2428;M09345_2.00;2.3370075;0.08705238;0.019438798662295878;0.02254131303044329;M09345_2.00;;['Nfatc4', 'Nfatc2', 'Nfatc3', 'Nfatc1']
2429;M09605_2.00;2.3369534;0.14336129;0.019441601378268933;0.02254131303044329;M09605_2.00;;['Rxrg', 'Hnf4g', 'Hnf4a', 'Nr2e1', 'Nr2f2', 'Rxrb', 'Nr6a1', 'Nr2f1']
2430;M00617_2.00;2.332329;0.090185754;0.01968339291009764;0.022817256160625906;M00617_2.00;;['Klf8']
2431;M03249_2.00;2.328901;0.09569056;0.019864313898524166;0.023022544572311496;M03249_2.00;Otx1;['Otx1', 'Gsc', 'Pitx1', 'Otx2', 'Gsc2', 'Pitx3', 'Pitx2', 'Dmbx1', 'Crx', 'Obox6', 'Rhox9', 'ENSMUSG00000097436']
2432;M04221_2.00;2.315329;0.11532138;0.020594929556558204;0.023846343156168855;M04221_2.00;;['Srebf1', 'Srebf2']
2433;M02978_2.00;2.3073843;0.10062268;0.021033405213657146;0.02433062107230892;M02978_2.00;;['Spdef', 'Elf4', 'Elf1', 'Elf2']
2434;M04788_2.00;2.306274;0.1147303;0.02109532803078465;0.02439755822637286;M04788_2.00;;['Elf3', 'Ehf', 'Elf5', 'Etv6', 'Elf4', 'Elf1', 'Elf2']
2435;M06010_2.00;2.3023393;0.11458656;0.021316043725286993;0.024648084399899246;M06010_2.00;;['Arnt', 'Arnt2']
2436;M09146_2.00;2.3012505;0.09172415;0.02137747263814318;0.0247143637919633;M09146_2.00;;['Nkx2-1', 'Nkx2-5', 'Nkx2-2', 'Nkx2-6', 'Nkx2-3', 'Nkx2-4', 'Nkx2-9']
2437;M01820_2.00;2.2960653;0.083016284;0.021672140149368746;0.02504539793587695;M01820_2.00;Dbp;['Dbp']
2438;M03464_2.00;2.2923787;0.116355136;0.021883798949808776;0.025275430551978104;M03464_2.00;;['Runx1', 'Runx2', 'Runx3']
2439;M08904_2.00;2.2909665;0.104761474;0.021965348091603245;0.025355010253915913;M08904_2.00;;['Zfp382']
2440;M02447_2.00;2.2851562;0.5223775;0.022303670381041984;0.025730725814614712;M02447_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
2441;M09116_2.00;2.2829463;0.10874578;0.022433530208257398;0.02587557550296509;M09116_2.00;;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
2442;M04915_2.00;2.2811353;0.10643808;0.022540441482442285;0.025993905095955495;M04915_2.00;;['Hoxa4', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Nanog', 'Phox2b', 'Alx3', 'Hoxa2', 'Hoxb1', 'Dlx4', 'Vsx2', 'Barx1', 'Msx2', 'Otp', 'Hoxc5', 'Dlx2', 'Rax', 'Msx3', 'Mixl1', 'Prrx1', 'Barhl1', 'Shox2', 'Nkx1-1', 'Uncx', 'Pdx1', 'Dlx6', 'Dlx5', 'Hoxa1', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Barhl2', 'Gbx2', 'Vax2', 'Arx', 'Gsx2', 'Meox2', 'Alx1', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'En2', 'Prrx2', 'Alx4', 'Prrxl1', 'Dlx1', 'Hoxd1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Gsx1', 'Bsx', 'En1', 'Gbx1', 'Hoxc4', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Hoxd4']
2443;M09307_2.00;2.277438;0.17539008;0.02276009449764842;0.026237149378734444;M09307_2.00;Hnf4g;['Rxrg', 'Rxra', 'Hnf4g', 'Hnf4a', 'Nr2e1', 'Nr2f2', 'Rxrb', 'Nr6a1', 'Nr2f1']
2444;M09287_2.00;2.277438;0.17539008;0.02276009449764842;0.026237149378734444;M09287_2.00;;['Rxrg', 'Rxra', 'Hnf4g', 'Hnf4a', 'Nr2e1', 'Nr2f2', 'Rxrb', 'Nr6a1', 'Nr2f1']
2445;M02179_2.00;2.230373;0.09832174;0.025722699635511794;0.029606950355591948;M02179_2.00;;['Lhx2', 'Hoxa4', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Vax1', 'Phox2a', 'Phox2b', 'Alx3', 'Hoxa2', 'Hoxb1', 'Lhx9', 'Dlx4', 'Vsx2', 'Barx1', 'Msx2', 'Otp', 'Hoxc5', 'Dlx2', 'Rax', 'Tlx1', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Lmx1a', 'Barhl1', 'Lhx3', 'Shox2', 'Nkx1-1', 'Uncx', 'Pdx1', 'Nobox', 'Dlx6', 'Dlx5', 'Hoxa1', 'Barx2', 'Isl2', 'Vsx1', 'Emx1', 'Barhl2', 'Gbx2', 'Vax2', 'Arx', 'Gsx2', 'Alx1', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'Lmx1b', 'En2', 'Prrx2', 'Hmx3', 'Alx4', 'Tlx3', 'Prrxl1', 'Dlx1', 'Isl1', 'Hoxd1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Hmx2', 'Gsx1', 'Bsx', 'En1', 'Hmx1', 'Gbx1', 'Noto', 'Tlx2', 'Hoxc4', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Hoxd4']
2446;M05604_2.00;2.2287343;0.10237559;0.0258315872425346;0.02972659121251494;M05604_2.00;;['Pparg', 'Rarg', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Nr4a1', 'Nr4a2', 'Rorc', 'Nr4a3', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr2f1']
2447;M06246_2.00;2.2245734;0.117300056;0.02610989749519259;0.030018146346031012;M06246_2.00;;['Pbx4', 'Pbx2', 'Pbx3', 'Pbx1']
2448;M06487_2.00;2.2245734;0.117300056;0.02610989749519259;0.030018146346031012;M06487_2.00;;['Pbx4', 'Pbx2', 'Pbx3', 'Pbx1']
2449;M06243_2.00;2.2245734;0.117300056;0.02610989749519259;0.030018146346031012;M06243_2.00;;['Pbx4', 'Pbx2', 'Pbx3', 'Pbx1']
2450;M03933_2.00;2.222428;0.109176464;0.026254388576845384;0.030178496349607824;M03933_2.00;;['Hnf4g', 'Hnf4a', 'Nr2e1']
2451;M02831_2.00;2.221803;0.1085092;0.026296631394635412;0.030221276745143775;M02831_2.00;;['Hlf', 'Tef']
2452;M03136_2.00;2.212931;0.11147884;0.02690240167478433;0.030893840685918075;M03136_2.00;;['Hoxa10', 'Meox1', 'Hoxc11', 'Hoxd12', 'Hoxc10', 'Hoxa11', 'Hoxd11', 'Hoxc12', 'Hoxd10']
2453;M02965_2.00;2.2107103;0.102934815;0.027055900274683447;0.031064181796858773;M02965_2.00;;['Spi1', 'Spic', 'Spib', 'Elf5']
2454;M03466_2.00;2.208134;0.11967772;0.0272349352766849;0.03126377185607616;M03466_2.00;;['Runx1', 'Runx2', 'Runx3']
2455;M05249_2.00;2.203768;0.08246515;0.027540655379687935;0.03159662370344205;M05249_2.00;;['Cdx1', 'Cdx2', 'Cdx4']
2456;M04573_2.00;2.1963947;0.09458615;0.0280637055495409;0.03219056364198721;M04573_2.00;;['Zfp454']
2457;M02022_2.00;2.189183;0.08692225;0.02858354539619624;0.03277434547430395;M02022_2.00;;['Gcm2', 'Gcm1']
2458;M02540_2.00;2.1886547;0.079256065;0.02862194424031819;0.032812118311336944;M02540_2.00;;['Thap12']
2459;M00232_2.00;2.1865528;0.0885104;0.028775196474371566;0.03298151926755681;M00232_2.00;;['Egr3', 'Egr2', 'Egr1', 'Egr4']
2460;M03571_2.00;2.1851513;0.094826415;0.02887775670210046;0.03308646005075865;M03571_2.00;;['Tbx1', 'Tbx10']
2461;M04700_2.00;2.17836;0.09110163;0.02937924894105525;0.03365373108893914;M04700_2.00;;['E2f4', 'E2f3', 'E2f2', 'E2f1', 'E2f5', 'E2f6']
2462;M09583_2.00;2.1782954;0.10443759;0.029384060849354743;0.03365373108893914;M09583_2.00;;['A1JVI6_MOUSE', 'Sebox', 'Phox2a', 'Phox2b', 'Alx3', 'Vsx2', 'Msx2', 'Otp', 'Rax', 'Msx3', 'Mixl1', 'Prrx1', 'Shox2', 'Uncx', 'Nobox', 'Isx', 'Vsx1', 'Gbx2', 'Arx', 'Alx1', 'En2', 'Prrx2', 'Alx4', 'Hesx1', 'Prrxl1', 'Prop1', 'Msx1', 'En1', 'Gbx1', 'Noto']
2463;M09627_2.00;2.17767;0.22534183;0.029430610928819698;0.03370062721361798;M09627_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
2464;M06208_2.00;2.1745439;0.13040401;0.02966431404218289;0.033955307318174324;M06208_2.00;;['Trps1']
2465;M03345_2.00;2.168173;0.0993512;0.03014552871098413;0.0344864389704886;M03345_2.00;;['Mybl2']
2466;M07609_2.00;2.1597538;0.09391344;0.030791727408617783;0.03520559859989113;M07609_2.00;;['Zkscan17']
2467;M04702_2.00;2.1558516;0.09094395;0.03109525730040849;0.0355458805178971;M04702_2.00;;['E2f4', 'E2f3', 'E2f2', 'E2f1', 'E2f5', 'E2f6']
2468;M04550_2.00;2.1381295;0.09791146;0.03250623839729644;0.03710943768438511;M04550_2.00;;['Zfp110']
2469;M11209_2.00;2.1365988;0.09811819;0.03263064492738917;0.0372443914582119;M11209_2.00;;['Pax6', 'Pax9', 'Pax5', 'Pax8', 'Pax1']
2470;M03556_2.00;2.1314027;0.095579155;0.033055971961404196;0.037722697414778905;M03556_2.00;;['Tbx2', 'Tbx4', 'Tbx5', 'Tbx3']
2471;M04870_2.00;2.1277592;0.11153128;0.03335705318866296;0.038059062393591164;M04870_2.00;;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
2472;M08283_2.00;2.1253338;0.10290594;0.03355877532465755;0.038281956525510336;M08283_2.00;;['Mynn']
2473;M08106_2.00;2.1243095;0.09890146;0.03364425967343778;0.03837219375612646;M08106_2.00;;['E2f4', 'E2f3', 'E2f2', 'E2f1', 'E2f5', 'E2f6']
2474;M08840_2.00;2.1199546;0.11009477;0.03400987624491075;0.03877448260415038;M08840_2.00;Cebpg;['Cebpg']
2475;M03591_2.00;2.1175506;0.099542305;0.03421314035077071;0.03899882980847897;M03591_2.00;;['Srebf1', 'Srebf2']
2476;M03818_2.00;2.1148665;0.08531882;0.03444132940156657;0.03925149801421667;M03818_2.00;;['Otx1', 'Gsc', 'Pitx1', 'Otx2', 'Gsc2', 'Pitx3', 'Pitx2', 'Dmbx1', 'Crx']
2477;M02791_2.00;2.1102633;0.112381905;0.034835668644705615;0.03969338977439552;M02791_2.00;;['Hey2', 'Heyl', 'Hey1']
2478;M03557_2.00;2.0864077;0.08536527;0.03694171751350477;0.042069208317784074;M03557_2.00;;['Tbx2', 'Tbx4', 'Tbx5', 'Tbx3']
2479;M06117_2.00;2.0853727;0.074262485;0.03703548041989132;0.042168000614393485;M06117_2.00;;['Sp1', 'Sp3', 'Sp6', 'Sp8', 'Sp9', 'Sp5']
2480;M01690_2.00;2.0696988;0.09163366;0.03848056055928258;0.04377191057377066;M01690_2.00;;['Setbp1', 'Ahctf1', 'Hmga1', 'Hmga2', 'Phf21a', 'Hmga1-rs1']
2481;M05820_2.00;2.0643735;0.0824681;0.03898231458732088;0.044325891459283;M05820_2.00;;['Tbx4', 'Tbx5', 'Tbx15', 'Tbx20', 'Tbx18']
2482;M02955_2.00;2.0633495;0.09649452;0.03907944016846632;0.04441953376926033;M02955_2.00;;['E2f4', 'E2f3', 'E2f2', 'E2f1', 'E2f5', 'E2f6']
2483;M04699_2.00;2.057205;0.100608855;0.03966651971108935;0.04506979964906317;M04699_2.00;;['E2f4', 'E2f3', 'E2f2', 'E2f1', 'E2f5', 'E2f6']
2484;M09368_2.00;2.03737;0.23422214;0.0416129846234322;0.04724570313862965;M09368_2.00;Rfx3;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
2485;M04980_2.00;2.0344918;0.10042741;0.041902044097859595;0.0475649100046296;M04980_2.00;;['Hoxc13', 'Hoxd13', 'Hoxa13', 'Hoxb13']
2486;M07987_2.00;2.030611;0.09117941;0.042294476152839336;0.047983206863455155;M07987_2.00;;['Nr3c1', 'Nr3c2', 'Pgr', 'Ar']
2487;M04692_2.00;2.0122635;0.110845536;0.04419215761453927;0.05010777448978868;M04692_2.00;;['Dmrtc2', 'Dmrt1', 'Dmrtb1', 'Dmrt3', 'Dmrta1', 'Dmrta2', 'Dmrt2']
2488;M03035_2.00;2.009644;0.09238986;0.044468871620170915;0.05041202524480827;M03035_2.00;;['Foxg1', 'Foxf2', 'Foxf1', 'Foxe3', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
2489;M04012_2.00;1.9903481;0.09584157;0.046552602195839995;0.052744414017667995;M04012_2.00;;['Xbp1']
