moscot driver genes Alpha;Alpha_pull_corr;Alpha_pull_pval;Alpha_pull_qval;Alpha_pull_ci_low;Alpha_pull_ci_high
Acaa1b;0.0406003653034922;0.00345265304298854;0.0120731751823271;0.013394919960479;0.0677457447214517
Gm11837;0.0405926563896707;0.00345882394058017;0.0120926500308666;0.0133871997054514;0.0677380585161119
Ranbp2;0.0405801437100891;0.00346886156299107;0.0121235264257318;0.0133746686243606;0.0677255826888134
Ank1;0.0405732656303781;0.00347439041208966;0.0121407388239594;0.0133677804331861;0.0677187248627736
Ss18l2;0.0405695367058825;0.00347739120656671;0.0121491128650696;0.0133640460278788;0.0677150069176558
Dok1;0.0405264681613657;0.00351222123816258;0.0122580179775663;0.0133209142357744;0.0676720651287414
Fuz;0.0405240518048811;0.00351418474255644;0.0122623570059063;0.0133184943337895;0.0676696558808878
Wdr64;0.0404877883388087;0.00354377220521981;0.0123574072231628;0.013282177696906;0.0676334990595581
Taf1;0.0404791013859614;0.00355089346694833;0.0123800921550576;0.0132734780175893;0.0676248376429892
Gm15688;0.0404748528824999;0.00355438097886184;0.0123901024480769;0.0132692232915292;0.0676206016269932
Dcdc2c;0.0404604155713044;0.00356625557076285;0.0124271859488725;0.0132547648419926;0.0676062067435267
Cyp2j5;0.0404578574601145;0.00356836335850428;0.0124323758398633;0.0132522029865392;0.0676036561488218
Fip1l1;0.0404497282491001;0.00357506904584646;0.0124535804936148;0.0132440618793091;0.0675955508214709
Tsx;0.040429142214383;0.00359210149569157;0.0125064108707807;0.013223445735302;0.067575025252603
Six4;0.0404212599955024;0.00359864258674909;0.0125226781930789;0.0132155519939523;0.0675671661795023
Cpa6;0.0404187087612526;0.00360076205750333;0.012527885019382;0.0132129970309565;0.067564622436115
Uqcc3;0.0404152510755585;0.00360363638594405;0.0125357159139355;0.0132095342922629;0.0675611749022174
Mboat7;0.0403980569373727;0.00361796064910195;0.0125811906121599;0.0131923150365646;0.0675440312365508
4930524O07Rik;0.0403937742127352;0.00362153658697118;0.0125914475973506;0.0131880260581544;0.0675397610811402
Smarca2;0.0403898755288362;0.00362479465670318;0.0125988550678239;0.0131841216821419;0.067535873838495
Ppp3cb;0.0403786438169526;0.00363419572581507;0.0126289086734763;0.0131728735764958;0.0675246750830929
Dlgap1;0.0403614145196208;0.00364865992550792;0.0126704112078918;0.0131556191447313;0.0675074963272734
Trmt1;0.0403590185176685;0.00365067553690734;0.0126752211258114;0.0131532196487283;0.0675051073526303
Alkbh2;0.0403491451908159;0.00365899205220128;0.0126997094657117;0.0131433319270689;0.0674952629802829
Slc7a11;0.0403382468385212;0.00366819196082519;0.0127294429463954;0.0131324176917106;0.0674843965823444
Gcsam;0.0403110904112178;0.00369120775628029;0.0128026828027092;0.0131052217153182;0.0674573197506339
Gstm4;0.0402955951156803;0.00370439916451922;0.0128462198385941;0.0130897038713421;0.0674418698539497
Sult1b1;0.0402934955238195;0.00370618987470949;0.0128502130133296;0.0130876012252061;0.0674397764125714
Uvssa;0.0402884982199949;0.00371045516444844;0.0128627832679612;0.013082596652774;0.0674347937467398
Gm10516;0.0402823986487146;0.00371566730443895;0.0128786310036441;0.013076488211479;0.0674287120403551
Yjefn3;0.0402738905621571;0.00372294865584167;0.0128994203427068;0.0130679677558284;0.0674202288695695
Rilpl2;0.040270445089225;0.00372590103132403;0.0129057110215894;0.0130645172749767;0.0674167934855237
Cand2;0.0402702734171052;0.00372604819028529;0.0129057110215894;0.0130643453533522;0.0674166223160701
E130308A19Rik;0.040252896528472;0.00374097117535151;0.0129551668454938;0.0130469432178284;0.0673992962997267
4930512J16Rik;0.0402478805906991;0.00374528886870721;0.012967885313059;0.0130419199954622;0.0673942950434847
Irak1bp1;0.0402469402706494;0.00374609879514447;0.0129684560149456;0.0130409783099484;0.0673933574755775
Prox1os;0.0402271647856049;0.0037631689331432;0.013020823590874;0.0130211741195701;0.0673736398586086
Gm9926;0.040207590007184;0.00378013538876922;0.0130772778730731;0.0130015709481737;0.0673541223400621
Gm27042;0.0401967420206421;0.00378956778820025;0.013105398459692;0.0129907072357671;0.067343306076955
Rcc1l;0.0401921602024474;0.00379355812920305;0.0131139621299319;0.0129861187774347;0.0673387376557366
Pcdh17;0.0401771944703953;0.00380661851001713;0.013155312344314;0.0129711313644822;0.0673238156747043
Gm9873;0.0401441590651905;0.00383559273471325;0.0132486118120172;0.012938048144062;0.0672908768026506
Hmgn5;0.0401203960564359;0.00385655815896558;0.0133139627470418;0.0129142507777266;0.0672671831954752
Gm11725;0.0401195822872514;0.00385727796375352;0.0133139627470418;0.0129134358325054;0.06726637180242
Dalrd3;0.0401080310906786;0.00386750853109578;0.0133405154427965;0.0129018679463605;0.0672548543303801
Hint3;0.0400361377806111;0.00393173823308531;0.0135550906705048;0.0128298709260395;0.0671831707552579
Pip4k2b;0.0400297138345955;0.00393752427648508;0.0135727109962585;0.0128234377268401;0.0671767655362331
Ak1;0.0400275237985842;0.00393949860642684;0.0135748612418578;0.0128212445367707;0.0671745818840703
Acss2;0.0400148439415855;0.00395094724453458;0.0136119781417101;0.0128085464235712;0.0671619389831269
Smbd1;0.0400140325679493;0.00395168086059973;0.0136121727794099;0.0128077338820345;0.0671611299739816
Gm45022;0.0400118698208341;0.00395363694609054;0.0136165776130303;0.0128055680220116;0.0671589735293317
Necab2;0.0400018238053284;0.00396273454150614;0.0136455725398934;0.0127955075503177;0.0671489567856134
Ube2h;0.0399827712051299;0.00398004064213353;0.0137004720939743;0.0127764275486099;0.0671299596852957
Phxr2;0.0399743517020022;0.00398771018486258;0.0137245228293601;0.0127679959428384;0.0671215647017579
Iqcc;0.039965377836052;0.0039958994764796;0.0137503538472559;0.0127590091816332;0.0671126169656019
Tent5a;0.0399556344787262;0.00400480826404671;0.0137762937255528;0.0127492518282862;0.0671029019737046
Perp;0.0399306157687738;0.00402776661771414;0.0138434249129607;0.0127241972034904;0.0670779560760964
Gm26947;0.039911737867016;0.00404516886167949;0.013898920859144;0.0127052922247521;0.0670591330925257
Srebf2;0.0399114603366895;0.00404542520595421;0.013898920859144;0.012705014296503;0.0670588563694256
Gm43915;0.039910851726023;0.00404598740823313;0.013898920859144;0.012704404813226;0.0670582495289533
Cisd3;0.0398937023651781;0.00406185825126867;0.0139486738000092;0.0126872308723737;0.067041150040178
Vars2;0.0398754651510788;0.00407879780089795;0.0139996708539272;0.0126689675366689;0.0670229658442388
Nek1;0.0398693858876804;0.00408445872308605;0.0140119238413308;0.0126628795698275;0.0670169042501108
Kif5a;0.0398572653750161;0.00409576644652948;0.014047167035296;0.0126507417107204;0.0670048189595193
Pttg1ip;0.039856876631748;0.0040961295906534;0.014047167035296;0.0126503524112297;0.067004431345803
Tab2;0.039854428267137;0.00409841739930828;0.0140526155514744;0.0126479005436325;0.0670019900950933
Zfp831;0.0398400866395265;0.00411184184630148;0.014096240899761;0.0126335384033761;0.0669876901315951
Fbxw8;0.0398198866336471;0.00413081767435002;0.0141516407136091;0.0126133095247284;0.0669675487901879
Dhrs7;0.0398008856527038;0.00414873960480083;0.0142081962990308;0.0125942814051626;0.066948602971337
Extl2;0.0397850230241599;0.0041637553878914;0.0142571920563414;0.0125783961355173;0.0669327863788841
Csrnp1;0.0397809185620839;0.00416764874665592;0.0142680931120613;0.0125742858172829;0.0669286938264448
Rab3d;0.0397794825041432;0.00416901172381329;0.0142703290794855;0.0125728477106226;0.0669272619351995
Fam160a1;0.0397614845692335;0.00418612806078325;0.0143216018389935;0.0125548241089114;0.0669093162114795
Tulp3;0.0397342884285089;0.0042121129668213;0.0144031479795898;0.0125275892173917;0.0668821989321973
Slc37a1;0.0397318834605897;0.00421441784859305;0.0144085785731745;0.0125251808246635;0.0668798009361036
Tgfb3;0.0397276011903021;0.00421852473733785;0.0144201671135356;0.0125208924569648;0.066875531079027
Tepp;0.0397248911147761;0.00422112569554974;0.0144266048720905;0.0125181785231512;0.066872828858806
Foxd3;0.0396845531448247;0.00426001178252111;0.0145496121073771;0.0124777831721161;0.0668326077636296
Pex7;0.0396822772324092;0.00426221542593258;0.0145546656544118;0.0124755040248436;0.0668303384427874
Epn2;0.0396671504857077;0.00427688811813321;0.0145997280703057;0.0124603557849983;0.0668152554995357
Minar1;0.0396628051978335;0.00428111143224537;0.0146092655105124;0.012456004325343;0.0668109227922847
Gnpat;0.0396611827863448;0.00428268927106518;0.0146121694528552;0.0124543796097444;0.0668093050777936
Uhrf1bp1;0.0396544681589932;0.00428922503364427;0.0146319855508825;0.0124476554479677;0.0668026098882519
Gm42604;0.0396360751146947;0.00430717445052949;0.0146882320575054;0.0124292362990955;0.0667842700764577
Spata21;0.0396353049585555;0.00430792751391877;0.0146883084824133;0.0124284650503047;0.0667835021488773
Bex3;0.0396305822971447;0.00431254797131341;0.0147015689108552;0.0124237356893712;0.0667787931524707
Atf6b;0.0396216340381504;0.00432131489891865;0.0147289578523163;0.0124147747397996;0.0667698707819157
Mecomos;0.0396089284099311;0.00433379080592409;0.0147689772116447;0.012402051099744;0.0667572019052182
Nepn;0.0396042464131932;0.00433839637534683;0.0147821664972198;0.0123973624679047;0.0667525334491301
Gpc6;0.0395961738887103;0.00434634754444495;0.0148059480077207;0.0123892785062364;0.06674448426814
Ttll11;0.0395956652438038;0.00434684898480664;0.0148059480077207;0.0123887691407988;0.0667439770939746
Hlcs;0.0395905716180068;0.00435187335547466;0.0148205505785375;0.0123836683003036;0.0667388981955662
Stxbp3;0.0395824551326559;0.00435989036074604;0.0148453380626825;0.0123755403215507;0.0667308051748025
Alad;0.039576781373784;0.00436550252396692;0.0148594136876578;0.0123698585304505;0.0667251478165259
Cacybp;0.0395542170802518;0.00438788669641715;0.0149280227209466;0.0123472623104816;0.0667026487301767
Dhx35;0.0395533988366274;0.0043887003587924;0.0149282645199329;0.0123464429096384;0.0667018328506261
4930455G09Rik;0.039531568652431;0.0044104588579022;0.0149895949992236;0.0123245818651245;0.0666800657249103
Zc2hc1a;0.039528039570829;0.00441398551338401;0.0149990450939078;0.012321047797066;0.0666765468349564
Rilpl1;0.0395272571679803;0.00441476772426155;0.0149991677473094;0.0123202642888042;0.0666757666915204
Trim17;0.0395202307854857;0.00442179801275115;0.0150205146080325;0.0123132279806251;0.0666687605982333
Gm11713;0.0395135772644579;0.00442846458017486;0.0150396147540365;0.0123065650631123;0.0666621262872798
2210010C04Rik;0.0395131260145758;0.00442891704441607;0.0150396147540365;0.0123061131760367;0.0666616763401614
Zc3h12b;0.0395056413451423;0.00443642796648583;0.0150600323218954;0.0122986179393945;0.0666542132774452
Galnt3;0.0395013873894624;0.00444070198395649;0.0150694517190204;0.0122943579791423;0.0666499716007157
Gm44752;0.0394760131612947;0.00446627344825996;0.0151463982253552;0.0122689479550875;0.0666246705943216
Gm48559;0.0394758972926961;0.00446639052280287;0.0151463982253552;0.0122688319231115;0.0666245550600021
Fam102b;0.0394740000040412;0.00446830795362768;0.015150344879706;0.0122669319593408;0.0666226632448906
Plekhj1;0.0394708962674984;0.0044714462478761;0.015157890167801;0.0122638238470532;0.0666195684619873
Olfr107;0.0394703079741046;0.00447204131648153;0.015157890167801;0.0122632347243241;0.0666189818656396
Slc25a1;0.0394673271005292;0.00447505762261801;0.0151615575691874;0.0122602496488105;0.0666160095906825
Vnn3;0.039467089745521;0.004475297878165;0.0151615575691874;0.0122600119592397;0.0666157729203271
Wdfy4;0.0394670027957316;0.00447538589342676;0.0151615575691874;0.0122599248868914;0.0666156862213444
Sertm1;0.0394660158244637;0.00447638506883142;0.0151623873696239;0.0122589365244805;0.0666147020969672
Spdye4b;0.0394629752067953;0.0044794645546533;0.0151696702041055;0.0122558916213738;0.066611670249542
Fabp4;0.0394600114104081;0.00448246808373784;0.0151696702041055;0.0122529236483056;0.0666087150013352
Clec4a2;0.0394597402936777;0.00448274292610125;0.0151696702041055;0.0122526521495324;0.0666084446665358
Agtr2;0.0394597402936777;0.00448274292610125;0.0151696702041055;0.0122526521495324;0.0666084446665358
Slc22a5;0.0394593764991266;0.00448311174382679;0.0151696702041055;0.0122522878423484;0.0666080819212027
Ppara;0.0394587439229067;0.00448375311992735;0.0151696702041055;0.0122516543747649;0.0666074511693754
4931429L15Rik;0.0394586805704744;0.0044838173582448;0.0151696702041055;0.0122515909330638;0.0666073879996546
Gm21961;0.0394552624765039;0.00448728448491;0.015178845700849;0.0122481680230446;0.0666039797633112
Parp16;0.0394532588592075;0.004489317972826;0.015183169449482;0.0122461615829746;0.0666019819240613
Gm34829;0.0394508454481533;0.00449176847193124;0.0151889018656406;0.0122437447721044;0.0665995754725307
Gm42722;0.0394461755506457;0.00449651357426071;0.0152009427998013;0.0122390682969301;0.0665949190406521
Fam229b;0.0394456408217108;0.00449705720414084;0.0152009427998013;0.0122385328148921;0.0665943858535304
Pigb;0.0394451091743169;0.00449759776019591;0.0152009427998013;0.0122380004187506;0.066593855739049
Gm4665;0.0394421745952816;0.00450058257213179;0.0152084739363868;0.0122350617070675;0.0665909296210847
Gm40040;0.0394381260288059;0.00450470338500838;0.0152198406972812;0.0122310074399324;0.0665868927267973
Gm31182;0.0394367171423398;0.00450613821422589;0.0152221301496526;0.0122295965698673;0.066585487902002
Scd3;0.0394303256369592;0.00451265260980375;0.0152415751705115;0.012223196067121;0.0665791148213042
Gm17276;0.0394261127342591;0.00451695117673252;0.0152535309097688;0.012218977235108;0.066574914061855
Igll1;0.0394158383449844;0.00452745003617304;0.0152864172114858;0.0122086883895402;0.0665646692833962
BC051537;0.0394125100003488;0.00453085583270291;0.0152932260263823;0.0122053553630855;0.0665613505298306
Ccdc194;0.0394123807653499;0.00453098812182923;0.0152932260263823;0.0122052259463103;0.0665612216672276
Gm34653;0.0394110032499624;0.00453239840849698;0.015295418030219;0.0122038464934261;0.0665598481211495
Gm12253;0.0393875680736003;0.00455645209320356;0.0153714308490805;0.0121803783709933;0.0665364804574616
E130101E03Rik;0.0393776059839552;0.00456671206961583;0.0154034585126656;0.0121704022853389;0.0665265470578465
Disp1;0.0393731145846441;0.00457134460843082;0.0154164973432787;0.0121659045777108;0.06652206859165
Nlrp5;0.0393625423345753;0.00458226588430415;0.0154472702452018;0.0121553174829173;0.0665115267803641
Brd2;0.0393612974137003;0.00458355345758764;0.0154472702452018;0.0121540708144234;0.0665102854433676
Fam161a;0.0393612848863578;0.00458356641579562;0.0154472702452018;0.0121540582694955;0.0665102729520884
Gm15945;0.0393599107084858;0.00458498805852812;0.0154472702452018;0.012152682162653;0.0665089027301014
Gm37724;0.0393599107084858;0.00458498805852812;0.0154472702452018;0.012152682162653;0.0665089027301014
Lyzl4;0.0393598219310731;0.00458507991608811;0.0154472702452018;0.0121525932606245;0.0665088142082512
Ece2;0.0393584087205473;0.00458654238256568;0.0154490559217379;0.0121511780664513;0.0665074050658612
Bola3;0.0393578246504462;0.00458714693313702;0.0154490559217379;0.0121505931765544;0.0665068226770608
4933431E20Rik;0.0393523014750272;0.00459286734686219;0.0154657306991575;0.0121450622497734;0.0665013153997067
Gm49768;0.0393494208217706;0.00459585343305853;0.0154731940319503;0.0121421775543967;0.0664984430375478
Eppin;0.0393430394731105;0.00460247460148054;0.0154902974909699;0.012135787253069;0.0664920800540863
Rel;0.0393363669831549;0.00460940708697602;0.0155084369321303;0.012129105404368;0.0664854267648576
1810062O18Rik;0.0393346756164588;0.00461116585935215;0.0155117582447383;0.0121274116657697;0.0664837402648472
Ulk4;0.0393305749780112;0.00461543244177474;0.0155235131967538;0.0121233052774052;0.0664796514248044
Ly6g2;0.0392990481942375;0.00464835458559274;0.0156183385553798;0.0120917343174135;0.0664482153198074
Cln6;0.0392962806968311;0.00465125469497809;0.0156230865719539;0.0120889629447015;0.0664454557798303
Ccl2;0.0392807912641874;0.00466751659922104;0.0156750895746977;0.0120734518300399;0.0664300108765311
Xkr9;0.0392789180321275;0.00466948673480049;0.0156790866593777;0.0120715759767282;0.066428143028796
Preb;0.0392766501644284;0.00467187292790639;0.015684479203357;0.0120693049358118;0.0664258816794882
Efemp2;0.0392703283267703;0.00467853043276867;0.0157042072616377;0.0120629742540733;0.0664195780108228
S100a8;0.0392510646089428;0.00469886996133604;0.0157698468835957;0.0120436836002737;0.0664003696436529
Gm16230;0.0392494070159486;0.00470062385850141;0.0157730998877406;0.0120420236904552;0.066398716812499
Cpa3;0.0392396687918822;0.00471093983077076;0.01580507733945;0.0120322718582626;0.0663890065608487
Sox7;0.0392235182716703;0.00472809369623781;0.0158599812406922;0.0120160987808361;0.0663729024206207
Gm47906;0.0392206133688024;0.00473118505528174;0.0158663970230782;0.0120131898222399;0.0663700058583577
Tmc1;0.0392122557142361;0.00474008936291991;0.0158922642532986;0.012004820501564;0.0663616721978748
Acy3;0.0392070184778362;0.004745676878667;0.0159083445542509;0.0119995759566619;0.0663564499951845
