moscot driver genes epsilon progenitors;Eps_progenitors_pull_corr;Eps_progenitors_pull_pval;Eps_progenitors_pull_qval;Eps_progenitors_pull_ci_low;Eps_progenitors_pull_ci_high
AA387883;-0.00390047518356117;0.778878025635716;0.907628101902874;-0.0311174201539716;0.0233222497502999
H60b;-0.00390085257993842;0.778857186872469;0.907628101902874;-0.0311177971906505;0.0233218725534564
2210407C18Rik;-0.00390128962865972;0.778833054473655;0.907628101902874;-0.0311182338228089;0.023321435735798
9330121J05Rik;-0.00390174376401269;0.778807978832816;0.907628101902874;-0.0311186875253022;0.0233209818405305
Slc9c1;-0.00390175979604222;0.778807093608837;0.907628101902874;-0.0311187035420505;0.0233209658169764
Endou;-0.00390251973515412;0.77876513316659;0.907628101902874;-0.0311194627567998;0.0233202062795919
Gm31479;-0.00390272109073929;0.778754015318883;0.907628101902874;-0.0311196639204505;0.0233200050304443
Htra1;-0.00390442573740544;0.778659895074673;0.907628101902874;-0.0311213669421399;0.0233183012847744
Gm17473;-0.00390459672883841;0.778650454144462;0.907628101902874;-0.0311215377705643;0.0233181303837107
Wasf2;-0.00390745185016964;0.778492819485954;0.907628101902874;-0.0311243901698331;0.0233152767710818
Nod2;-0.00390952786518772;0.778378205937092;0.907628101902874;-0.0311264642053076;0.0233132018527925
AU023762;-0.00391218254577306;0.77823165218625;0.907628101902874;-0.0311291163542325;0.0233105485742948
Faim;-0.0039136252254506;0.778152011214684;0.907628101902874;-0.0311305576579247;0.0233091066564175
Rnf20;-0.0039144747437578;0.778105115918029;0.907628101902874;-0.0311314063659334;0.0233082575866415
Gnb1l;-0.00391539242964248;0.778054458527401;0.907628101902874;-0.031132323176455;0.0233073403852352
Gm13713;-0.0039157059071904;0.778037154396861;0.907628101902874;-0.0311326363549722;0.0233070270731725
Msr1;-0.00391638922273821;0.777999435389616;0.907628101902874;-0.031133319018677;0.0233063441183294
Gm32442;-0.00391940560542924;0.77783293736335;0.907628101902874;-0.0311363325236119;0.0233033293276055
Akr1d1;-0.00391988038127321;0.777806731656666;0.907628101902874;-0.0311368068464547;0.0233028548022906
Gm26834;-0.00392045794062586;0.777774853056537;0.907628101902874;-0.03113738385472;0.0233022775476871
Cdk19;-0.00392089354491699;0.777750809965402;0.907628101902874;-0.0311378190433605;0.0233018421732306
Havcr2;-0.00392207678169147;0.777685502523613;0.907628101902874;-0.0311390011510464;0.0233006595607062
Gm14102;-0.00392275694175034;0.777647962553902;0.907628101902874;-0.0311396806620368;0.0232999797594506
Gm17160;-0.00392284408124142;0.777643153114841;0.907628101902874;-0.0311397677183699;0.0232998926659262
Gm27000;-0.0039237087700682;0.777595429310774;0.907628101902874;-0.0311406315819942;0.0232990284332062
Lrrc55;-0.00392468220180368;0.777541704784474;0.907628101902874;-0.0311416040847014;0.0232980555148887
Hsd3b3;-0.00392470824605353;0.777540267394752;0.907628101902874;-0.0311416301040943;0.0232980294843747
Cntnap5a;-0.00392722878205607;0.777401161881653;0.907628101902874;-0.0311441482342931;0.0232955102775374
Ddx56;-0.00392780545234579;0.777369337107191;0.907628101902874;-0.0311447243541134;0.0232949339112972
Gm2464;-0.00393024870103597;0.777234505383185;0.907628101902874;-0.0311471652703626;0.0232924919506094
Lncenc1;-0.00393039188810161;0.777226603751725;0.907628101902874;-0.0311473083207251;0.0232923488390173
Spef1;-0.0039309096352102;0.77719803260044;0.907628101902874;-0.031147825573522;0.0232918313648027
Gm536;-0.00393110769520493;0.777187103015822;0.907628101902874;-0.031148023444418;0.0232916334091974
Il12rb1;-0.00393115938635109;0.777184250540136;0.907628101902874;-0.0311480750862114;0.0232915817452953
Ankrd33b;-0.00393198909874518;0.777138464881178;0.907628101902874;-0.0311489040064078;0.023290752470184
Ptpn20;-0.00393227433238553;0.777122725135703;0.907628101902874;-0.0311491889677024;0.0232904673868615
Nt5el;-0.0039334496687734;0.777057868759155;0.907628101902874;-0.0311503631818134;0.023289292669828
Pi15;-0.00393382253640388;0.777037293830743;0.907628101902874;-0.0311507356933933;0.0232889199986678
Lum;-0.00393487740369777;0.776979086838387;0.907628101902874;-0.0311517895533556;0.0232878656871606
Gm49750;-0.00393505371193171;0.776969358369862;0.907628101902874;-0.0311519656932204;0.0232876894718138
Prelp;-0.00393533416484493;0.776953883399824;0.907628101902874;-0.0311522458783059;0.0232874091666522
Tmem45a;-0.00393713860301019;0.776854319331274;0.907628101902874;-0.0311540485931616;0.023285605679021
Ccdc66;-0.00393757135182821;0.776830441954378;0.907628101902874;-0.0311544809286611;0.0232851731581382
Aoc1;-0.00393938659748537;0.776730286138556;0.907628101902874;-0.0311562944404657;0.0232833588684867
Ctnnbip1;-0.00394071163676618;0.776657179703784;0.907628101902874;-0.031157618214007;0.0232820345269293
Tex21;-0.00394260351205595;0.776552802635023;0.907628101902874;-0.0311595082819236;0.0232801436476753
Btbd18;-0.00394769712505712;0.776271801839596;0.907628101902874;-0.0311645970278543;0.0232750527153945
Rbakdn;-0.00394940675232939;0.776177492904851;0.907628101902874;-0.0311663050212201;0.0232733439875665
4930524C18Rik;-0.00395063481079933;0.776109751001183;0.907628101902874;-0.0311675319059252;0.0232721165750866
Gm44854;-0.00395123581618679;0.776076599088525;0.907628101902874;-0.0311681323368484;0.0232715158858134
Atg4c;-0.00395267806196128;0.775997045382204;0.907628101902874;-0.0311695732039883;0.023270074398545
Slc9a2;-0.00395326736135207;0.775964540536958;0.907628101902874;-0.0311701619400386;0.0232694854090461
Gm17571;-0.00395359723808111;0.77594634521675;0.907628101902874;-0.0311704915014139;0.0232691557057794
Epb41l4a;-0.00395390326761311;0.775929465368677;0.907628101902874;-0.0311707972383841;0.0232688498371646
Clec4a3;-0.00395407218365003;0.775920148414351;0.907628101902874;-0.0311709659929365;0.0232686810099454
Fam81b;-0.00395443140072038;0.775900335073968;0.907628101902874;-0.0311713248665884;0.0232683219817497
Gm28610;-0.00395451387838292;0.775895785873097;0.907628101902874;-0.0311714072653998;0.0232682395474525
Gm33370;-0.00395477350896768;0.775881465540692;0.907628101902874;-0.0311716666477672;0.0232679800533748
Gm40117;-0.00395492692969505;0.775873003415475;0.907628101902874;-0.0311718199218164;0.0232678267133103
Usp46os1;-0.00395647480178983;0.775787629949838;0.907628101902874;-0.0311733663139938;0.0232662796549573
Dpyd;-0.00395672204330657;0.775773993502123;0.907628101902874;-0.0311736133191114;0.0232660325434074
1810046K07Rik;-0.00395707564436004;0.775754490982277;0.907628101902874;-0.0311739665820646;0.0232656791282248
Cnih3;-0.00395718686320084;0.775748356845244;0.907628101902874;-0.0311740776945606;0.0232655679678449
Cnbd1;-0.00395757002469071;0.775727224156232;0.907628101902874;-0.0311744604896756;0.0232651850077543
9130410C08Rik;-0.00395845083813483;0.775678644860268;0.907628101902874;-0.0311753404608652;0.0232643046572576
Stxbp5;-0.00395859070411171;0.775670930945779;0.907628101902874;-0.0311754801930951;0.0232641648647891
Evc;-0.0039591959150203;0.775637552495673;0.907628101902874;-0.0311760848252577;0.0232635599719447
Mucl3;-0.00395986012596772;0.775600920566116;0.907628101902874;-0.0311767484010161;0.0232628961100455
Zc3h15;-0.00395989664497706;0.775598906518969;0.907628101902874;-0.0311767848851014;0.0232628596102265
AL935121.1;-0.0039604424947305;0.775568802729412;0.907628101902874;-0.0311773302128364;0.0232623140473025
Gm34284;-0.00396060215946169;0.77555999723183;0.907628101902874;-0.0311774897248706;0.0232621544664678
Ptpn22;-0.00396149453874551;0.775510783114471;0.907628101902874;-0.0311783812506929;0.0232612625560627
Plekhd1os;-0.00396230176005516;0.775466266178437;0.907628101902874;-0.0311791876999478;0.0232604557588504
6030440G07Rik;-0.00396297810391899;0.775428967487533;0.907628101902874;-0.0311798633969054;0.0232597797702962
Gm16536;-0.00396303981857616;0.775425564102645;0.907628101902874;-0.0311799250525328;0.0232597180880589
Efhd1;-0.00396415792719848;0.775363904392063;0.907628101902874;-0.0311810420916535;0.0232586005667641
Mpeg1;-0.0039644119935111;0.775349893736656;0.907628101902874;-0.0311812959149353;0.0232583466338996
Krtap31-1;-0.00396458439954676;0.775340386333045;0.907628101902874;-0.0311814681560514;0.0232581743184181
Gm6213;-0.00396489437792288;0.775323292529321;0.907628101902874;-0.0311817778379055;0.0232578645028503
Bbox1;-0.0039653981833298;0.775295510337292;0.907628101902874;-0.0311822811613663;0.0232573609620432
Fgf9;-0.00396566637055152;0.775280721353855;0.907628101902874;-0.0311825490920313;0.0232570929156684
Gm15594;-0.00396603138520483;0.775260593025151;0.907628101902874;-0.0311829137574934;0.0232567280927077
Ccdc192;-0.00396633855600066;0.775243654548846;0.907628101902874;-0.0311832206344288;0.0232564210832213
Cldnd2;-0.00396731912514639;0.775189583238262;0.907628101902874;-0.0311842002654609;0.0232554410289831
Cav2;-0.00396830002996942;0.77513549450768;0.907628101902874;-0.0311851802317969;0.0232544606391915
Gm21974;-0.00396918716815753;0.775086577165202;0.907628101902874;-0.0311860665211648;0.0232535739667569
D030024E09Rik;-0.00396937270189392;0.77507634683427;0.907628101902874;-0.0311862518773758;0.0232533885304215
Shld3;-0.0039701820376693;0.775031720513;0.907628101902874;-0.0311870604387273;0.0232525796195073
Gm12064;-0.00397033753013499;0.775023146830605;0.907628101902874;-0.0311872157824039;0.0232524242086633
Scaf1;-0.00397047795338466;0.775015404071658;0.907628101902874;-0.0311873560712828;0.0232522838591241
Cdk19os;-0.00397077495597568;0.774999027801137;0.907628101902874;-0.0311876527896692;0.023251987012431
Il2rb;-0.00397120758654886;0.77497517338925;0.907628101902874;-0.0311880850062454;0.0232515546089388
E030025P04Rik;-0.00397163914318974;0.774951378403419;0.907628101902874;-0.0311885161499069;0.0232511232788051
Lyzl4;-0.00397258478495391;0.774899238750219;0.907628101902874;-0.031189460886701;0.0232501781333359
Disc1;-0.00397458234283092;0.774789103152766;0.907628101902874;-0.0311914565327743;0.0232481816236639
Cybb;-0.00397532437534944;0.774748192252937;0.907628101902874;-0.0311921978550602;0.0232474399804667
Gm16050;-0.00397624540060496;0.774697413714508;0.907628101902874;-0.0311931179987194;0.0232465194384026
Gm17657;-0.0039762713753066;0.774695981675034;0.907628101902874;-0.0311931439485576;0.0232464934773273
Cpa4;-0.00397694178733234;0.774659020726936;0.907628101902874;-0.0311938137188416;0.0232458234169855
1700008J07Rik;-0.0039798164160615;0.774500543374512;0.907628101902874;-0.0311966855955988;0.0232429502959482
Gm30198;-0.00397995755290665;0.77449276278769;0.907628101902874;-0.0311968265973177;0.0232428092331153
4931422A03Rik;-0.00398084931396775;0.774443602340095;0.907628101902874;-0.0311977175045699;0.0232419179396689
Got1;-0.00398104064286617;0.774433054997693;0.907628101902874;-0.0311979086502765;0.0232417267110924
4933436I20Rik;-0.00398112001973126;0.774428679220458;0.907628101902874;-0.0311979879511399;0.0232416473758474
Gm43698;-0.00398197202297356;0.774381711623779;0.907628101902874;-0.0311988391385862;0.0232407958193189
Oscar;-0.00398346114646237;0.774299624069233;0.907628101902874;-0.0312003268361393;0.0232393074764975
Cdca7;-0.00398392336931724;0.774274144664553;0.907628101902874;-0.0312007886163602;0.0232388454959367
Gm28035;-0.00398438934682866;0.774248458535565;0.907628101902874;-0.0312012541476304;0.0232383797626758
Eid2b;-0.00398557384038317;0.77418316668083;0.907628101902874;-0.0312024375068069;0.0232371958899416
Meig1;-0.0039864294289886;0.774136005773685;0.907628101902874;-0.0312032922759759;0.0232363407497224
Lyl1;-0.00398707596817809;0.774100368433974;0.907628101902874;-0.0312039381959188;0.0232356945493366
1700123J17Rik;-0.00398864145946725;0.77401408028424;0.907628101902874;-0.0312055021877072;0.0232341298783124
Abca6;-0.00398921382172557;0.773982533005812;0.907628101902874;-0.0312060740016969;0.0232335578159194
H1f6;-0.00399013078575081;0.773931992856038;0.907628101902874;-0.0312069900873207;0.0232326413322621
Bpifb1;-0.00399072820807911;0.773899065346799;0.907628101902874;-0.0312075869373264;0.0232320442228795
Bpgm;-0.00399080158749742;0.773895020997253;0.907628101902874;-0.0312076602464469;0.0232319708818979
Gm11842;-0.00399209563020091;0.773823700085179;0.907628101902874;-0.0312089530494031;0.0232306775169766
Gm39075;-0.00399325320298861;0.773759902303205;0.907628101902874;-0.0312101095131103;0.0232295205504149
Hsf3;-0.00399404664504388;0.773716173889425;0.907628101902874;-0.0312109021949197;0.0232287275238466
Ifitm7;-0.00399457125233699;0.773687261970965;0.907628101902874;-0.0312114262995354;0.0232282031912459
Alkbh7;-0.0039971790110797;0.773543549015884;0.907628101902874;-0.031214031559308;0.0232255967977438
Inpp5d;-0.00399820152749212;0.773487200500685;0.907628101902874;-0.0312150530957596;0.0232245748165486
Gm14808;-0.00399982231047368;0.773397885343151;0.907628101902874;-0.0312166723252964;0.0232229548818192
4933413L06Rik;-0.00399985662709162;0.773395994317871;0.907628101902874;-0.0312167066090219;0.0232229205831597
Arhgap45;-0.00400030430103724;0.773371325263294;0.907628101902874;-0.0312171538538669;0.0232224731434825
Rsl1;-0.00400062899873128;0.773353432953245;0.907628101902874;-0.0312174782403277;0.0232221486156963
Gm44956;-0.00400118607455135;0.773322735838959;0.907628101902874;-0.0312180347821592;0.0232215918313697
Tcim;-0.00400192886896195;0.773281805436077;0.907628101902874;-0.0312187768645332;0.0232208494256048
Lrrc66;-0.00400286725882182;0.773230097984906;0.907628101902874;-0.0312197143548174;0.0232199115266873
Gm48116;-0.00400338355099698;0.77320164952124;0.907628101902874;-0.0312202301520351;0.023219395504603
Mc5r;-0.00400546923382277;0.773086728408886;0.907628101902874;-0.0312223138352171;0.0232173109127246
BC048602;-0.00400547952922805;0.773086161144444;0.907628101902874;-0.0312223241207511;0.0232173006227039
1700123O12Rik;-0.00400656238177084;0.773026497949073;0.907628101902874;-0.0312234059350175;0.0232162183364693
4933421D24Rik;-0.00400697710310995;0.773003647916594;0.907628101902874;-0.0312238202586907;0.0232158038320035
Spatc1l;-0.00400726705803013;0.772987672295701;0.907628101902874;-0.0312241099355747;0.023215514028706
Enpp6;-0.00400732836261186;0.772984294614833;0.907628101902874;-0.0312241711813712;0.023215452756181
Fam24b;-0.00400780919379009;0.772957802547092;0.907628101902874;-0.0312246515514715;0.0232149721764264
Dpt;-0.00400790231802644;0.772952671767327;0.907628101902874;-0.0312247445864078;0.0232148791008827
Gm45140;-0.00400862550411964;0.772912827390877;0.907628101902874;-0.031225467078997;0.0232141562929117
Mgat4e;-0.00400898657529384;0.772892934179468;0.907628101902874;-0.031225827803909;0.0232137954105151
Esrrb;-0.00400988570579654;0.772843397244946;0.907628101902874;-0.0312267260721274;0.0232128967500709
Gm17025;-0.00400989105467754;0.772843102555045;0.907628101902874;-0.0312267314158786;0.0232128914039861
Snorc;-0.00401027697663461;0.772821840754448;0.907628101902874;-0.0312271169677151;0.0232125056837725
Gm49439;-0.00401046050965832;0.772811729333211;0.907628101902874;-0.0312273003247176;0.0232123222466891
Gm29491;-0.00401137421631071;0.772761390885352;0.907628101902874;-0.0312282131550333;0.0232114090176418
Gm5570;-0.00401192724580869;0.772730923533209;0.907628101902874;-0.0312287656540982;0.0232108562771967
2310081O03Rik;-0.00401199496985044;0.772727192522608;0.907628101902874;-0.0312288333131819;0.0232107885885513
Tymp;-0.00401243678854675;0.772702852251875;0.907628101902874;-0.0312292747080984;0.0232103470007675
Rnf183;-0.00401286112875829;0.772679475100238;0.907628101902874;-0.0312296986412849;0.0232099228823236
4732465J04Rik;-0.00401294709620701;0.772674739128083;0.907628101902874;-0.0312297845262729;0.0232098369598017
Hey2;-0.00401295751151253;0.7726741653464;0.907628101902874;-0.031229794931588;0.0232098265499393
Kdm1b;-0.00401345074431463;0.772646993175043;0.907628101902874;-0.0312302876912688;0.0232093335748943
4931419H13Rik;-0.00401391133679746;0.772621619408891;0.907628101902874;-0.0312307478419278;0.0232088732230993
Ldoc1;-0.0040142075723765;0.772605300095294;0.907628101902874;-0.0312310437933364;0.0232085771423154
Gm20597;-0.0040142548343893;0.77260269648888;0.907628101902874;-0.0312310910100117;0.0232085299049985
A530032D15Rik;-0.00401449935209271;0.772589226348869;0.907628101902874;-0.031231335293152;0.0232082855150613
Gm15104;-0.00401458297289325;0.772584619811051;0.907628101902874;-0.0312314188337353;0.0232082019379538
Gm11832;-0.00401547189787124;0.772535650833352;0.907628101902874;-0.0312323069059459;0.0232073134774285
Gm50395;-0.00401551278964197;0.772533398214857;0.907628101902874;-0.0312323477584872;0.0232072726070221
Mtmr9;-0.0040162359192035;0.772493563254151;0.907628101902874;-0.0312330701942996;0.0232065498552538
Gm7008;-0.00401698480035351;0.77245231035013;0.907628101902874;-0.0312338183569653;0.0232058013653207
Meiob;-0.00401702403358252;0.772450149164259;0.907628101902874;-0.0312338575525527;0.0232057621525864
Gm50260;-0.00401796921063894;0.77239808405444;0.907628101902874;-0.0312348018227509;0.0232048174692466
Gm36028;-0.00401921661738488;0.772329372179953;0.907628101902874;-0.0312360480325874;0.0232035707140137
BC049987;-0.0040194949464604;0.772314041006829;0.907628101902874;-0.0312363260945896;0.0232032925302962
Gm15624;-0.00401958615667398;0.772309016902924;0.907628101902874;-0.0312364172172806;0.0232032013677165
